WKT,fid,full_id,osm_id,osm_type,golf,type,lie,layer,hole_ref,path
"MULTIPOLYGON (((2.7340600712584613 161.1029394977163, 4.308419737891139 164.35854854530135, 5.014178076964378 168.05694824132843, 6.641453513645015 172.33851464309737, 10.357072062850587 186.73193665404824, 9.270137581038387 193.15758877608687, 5.512639803264078 198.27573418576094, 0.6580400270308183 199.32098241853282, -3.9637586459151857 198.76321234700526, -6.964913942006002 194.88222134277294, -8.67127458036196 184.9448984419314, -6.751582847700331 174.54473704123302, -4.44524472138479 162.5399072811274, -2.322699537877663 159.6042884211056, 0.1742429984821279 159.02971020138466, 2.7340600712584613 161.1029394977163)))",38.0,w1208043353,1208043353,way,green,multipolygon,green,Greens and bunks,17,"/Users/federicadomecq/Desktop/fair, green and bunk.gpkg|layername=fair, green and bunks"
"MULTIPOLYGON (((-4.721775816393108 158.19860076783243, -8.823059022362004 160.82676388209165, -9.71832732253079 166.49297070832063, -10.066379838295523 173.8800614471279, -14.014273277265183 176.44465446039248, -16.356430139372772 173.12344676856583, -14.527299661146024 167.57345549205638, -16.572556382666136 164.1228318286312, -16.184560099894373 160.82474017099003, -12.744883068444905 156.74605532650958, -8.125600098335601 152.1355019676639, -5.7709727732603495 154.4705403920375, -4.721775816393108 158.19860076783243)))",39.0,w1208043355,1208043355,way,bunker,multipolygon,bunker,Greens and bunks,17,"/Users/federicadomecq/Desktop/fair, green and bunk.gpkg|layername=fair, green and bunks"
"MULTIPOLYGON (((16.961244921288323 172.5398371501069, 17.24526909848419 178.9722207474506, 19.48125161490363 185.55753497323167, 13.819006918696287 185.94694332600739, 11.303496741575712 181.5843979203055, 10.276963108099382 175.57439875773525, 7.985331698578683 167.591606874837, 6.466917712504377 162.55624674746286, 8.568713692355624 157.87266185556064, 13.04543068042912 157.21016136884828, 15.272256762818714 164.69586710119756, 16.961244921288323 172.5398371501069)))",40.0,w1208043356,1208043356,way,bunker,multipolygon,bunker,Greens and bunks,17,"/Users/federicadomecq/Desktop/fair, green and bunk.gpkg|layername=fair, green and bunks"
"MULTIPOLYGON (((5.565346152707274 36.51770955636266, 2.106474557906659 38.25536134810591, -3.787534816623811 39.85240998897552, -4.124019240500218 32.45598908851207, -4.788567292638915 21.757247916559663, 5.911743987997405 18.44858513330564, 6.416524980295432 28.34401570343516, 7.164567380893297 36.18140567505634, 5.565346152707274 36.51770955636266)))",112.0,w1208043441,1208043441,way,tee,multipolygon,tee,Greens and bunks,17,"/Users/federicadomecq/Desktop/fair, green and bunk.gpkg|layername=fair, green and bunks"
"MULTIPOLYGON (((-31.863274088546383 34.93040339375739, -34.30165920329105 42.392311809473995, -40.358198106441804 46.83250550760704, -47.23782361445063 46.37278511175964, -52.75967121962902 40.106138772498525, -53.586748800388 32.25054265953531, -50.11644717096294 22.145756751672252, -43.64640282510883 17.874994205442363, -36.540712983225944 19.30165339197174, -30.71323097769225 28.23493910312891, -31.863274088546383 34.93040339375739)))",113.0,w1208043442,1208043442,way,tee,multipolygon,tee,Greens and bunks,17,"/Users/federicadomecq/Desktop/fair, green and bunk.gpkg|layername=fair, green and bunks"
"MULTIPOLYGON (((5.985920809137377 83.4458466659487, 16.647931441524104 92.34210841385107, 19.55895021779597 113.54910241419134, 22.166504734448544 134.00408718984977, 21.905541900639015 157.93363433586478, 15.90847942110777 184.8348358466808, 10.30659304752302 208.6248446999673, 11.654893782424288 219.8455242568332, 22.974906778798637 225.38556062188832, 23.918978104588206 243.089972496183, 20.936938834602227 263.65212506601097, 22.455662706926756 279.7333468400632, 27.447999078197903 292.3683929232277, 29.23864926062984 302.8044306647405, 29.5637966962209 306.28550100469624, 30.37628958957322 311.68786195361804, 26.357201486863886 334.11190277058836, 17.279508583267546 349.38920074875, 14.856910576667593 356.61795449095393, 21.833813438639968 371.48069801505585, 30.57833750242992 387.1045917590857, 28.058180237842176 393.1570118010552, 22.90411002748611 395.91273785581393, 17.576006707784092 396.2320074065576, 10.772412288590623 396.946319596733, 3.6999004187836055 395.60122625575445, 2.1463993117369156 393.4331126254244, 1.004360902837751 389.8037097643248, 3.480954789188326 379.00065316528185, 9.903843025022928 357.33531099482775, 2.4968198495657887 345.83847416378035, 1.0472764240328662 318.15192923599284, 0.1209643980289527 293.08979775360626, 0.3597564926137883 271.9013841287335, -4.612242510186741 255.04957275798347, -10.1578554858332 239.1912187137507, -13.391136393769768 225.2196678739972, -15.943549592550898 206.37603869476038, -15.684560386203612 187.0536947052858, -15.786150383380026 169.9751890512482, -17.59684740161113 158.9932076361049, -14.736808965139755 144.4304597484404, -13.634299855061002 125.10428920377194, -9.535565407482391 107.42652210165829, -4.392702454336023 89.12153025076918, 5.985920809137377 83.4458466659487), (4.1879705445411854 384.3819176458294, 7.305942915388708 375.36305284226614, 8.19147668167701 368.9362148599855, 10.860323818587046 364.57523392864573, 14.267514273155662 362.82958189554734, 17.56032789989247 368.2231526474436, 20.992574393324304 374.452880597197, 25.100993298540228 380.8919603382344, 28.906245160123138 386.7516291516006, 24.885453929829893 394.2142423961184, 16.4810915513399 394.4891133980775, 7.680955304707684 395.06232683529447, 3.891449042715544 393.41506046729705, 2.634429363332574 389.17672291414533, 4.1879705445411854 384.3819176458294)))",17.0,r16389488,16389488,relation,fairway,multipolygon,fairway,Fairways,18,"/Users/federicadomecq/Desktop/fair, green and bunk.gpkg|layername=fair, green and bunks"
"MULTIPOLYGON (((5.7938712667570975 8.082067702517861, 2.247845713406311 11.804412763482333, -3.687182782447599 13.087317491387012, -7.482232563945626 11.508421099632642, -9.572182689127056 5.204403907756614, -7.775665057953565 -1.0888634364334848, -5.140379588576143 -7.679876454559462, 1.280895682965671 -14.254760670629594, 6.2880659787927495 -12.731028799179285, 9.245393176232142 -6.548812257616419, 5.7938712667570975 8.082067702517861)))",43.0,w1208043359,1208043359,way,tee,multipolygon,tee,Greens and bunks,18,"/Users/federicadomecq/Desktop/fair, green and bunk.gpkg|layername=fair, green and bunks"
"MULTIPOLYGON (((-0.9590133125142101 27.559990075491214, -6.208164896148632 31.400252773133843, -10.282821767310173 28.951373065029884, -12.632181873251227 23.64344219565396, -7.9066590833904975 16.126083781663283, -3.3114524070178466 14.710685012474869, -0.2103443577739686 16.03498833110848, 2.6205638891140706 18.6647162165616, -0.9590133125142101 27.559990075491214)))",44.0,w1208043360,1208043360,way,tee,multipolygon,tee,Greens and bunks,18,"/Users/federicadomecq/Desktop/fair, green and bunk.gpkg|layername=fair, green and bunks"
"MULTIPOLYGON (((27.848234479196208 187.4023912480709, 26.48945783124999 189.00191637378725, 24.82118250212681 192.92034325750478, 21.76027164582636 196.03566488486763, 19.141112472002284 195.55349447805725, 17.062105788896332 192.7279186370572, 16.84308001240649 190.053183340425, 18.80511844237098 187.0064131363631, 19.800143391853094 184.16457543328193, 20.180468877820108 179.8264288462144, 21.155149778375343 176.26604917594364, 23.844788453303266 174.1163344705717, 25.703336727925958 176.3118791545969, 26.28769711226589 179.50434885415575, 27.851988045196634 181.36312424016637, 26.834688833715447 183.59835786220287, 27.848234479196208 187.4023912480709)))",48.0,w1208043365,1208043365,way,bunker,multipolygon,bunker,Greens and bunks,18,"/Users/federicadomecq/Desktop/fair, green and bunk.gpkg|layername=fair, green and bunks"
"MULTIPOLYGON (((26.517459282423893 215.53681272631252, 23.59399764324254 216.69253381987005, 21.192374844329418 215.55445359983992, 17.431434403430533 218.57839752413497, 14.399473405843331 217.54699720000986, 13.445968076638136 214.50071085764534, 15.983500601962266 209.90850345136437, 21.41939865058405 203.14811386732003, 25.900315326475724 199.88140734406102, 28.63589174157588 201.3954619366939, 27.516484916187828 206.38826432278051, 27.43021974418985 211.7706658847885, 26.517459282423893 215.53681272631252)))",49.0,w1208043366,1208043366,way,bunker,multipolygon,bunker,Greens and bunks,18,"/Users/federicadomecq/Desktop/fair, green and bunk.gpkg|layername=fair, green and bunks"
"MULTIPOLYGON (((0.9607340759881261 374.74241670641845, -2.0581094869688723 374.34242252622767, -4.739543083724692 368.1065374085472, -2.03401855392711 364.0863902307376, -1.9647279039048569 360.7641119339644, 1.0747502392211974 357.119939125306, 5.537603727460352 356.1030466566274, 7.200048341775766 359.48335233516787, 4.825461886785809 366.6487561910469, 3.112197225029747 372.7965579103977, 0.9607340759881261 374.74241670641845)))",50.0,w1208043368,1208043368,way,bunker,multipolygon,bunker,Greens and bunks,18,"/Users/federicadomecq/Desktop/fair, green and bunk.gpkg|layername=fair, green and bunks"
"MULTIPOLYGON (((25.491604351714823 369.376402005463, 23.842030050889658 366.8949461582258, 20.14894094613406 363.7060086654526, 19.77577862299271 357.8206345818455, 18.67610806079285 353.3161678315503, 19.76319550194578 349.6914221610757, 23.191818669688793 348.47462130927283, 25.629180471775953 351.4633520356722, 29.304346641299354 350.81926866176786, 33.51348394424806 352.05021850111393, 37.935408895379034 354.79899304020023, 38.326140168180835 358.9694404543195, 32.559507754359885 366.81239493986936, 26.89706010325314 370.63831510528985, 25.491604351714823 369.376402005463)))",51.0,w1208043369,1208043369,way,bunker,multipolygon,bunker,Greens and bunks,18,"/Users/federicadomecq/Desktop/fair, green and bunk.gpkg|layername=fair, green and bunks"
"MULTIPOLYGON (((4.1879705445411854 384.3819176458294, 7.305942915388708 375.36305284226614, 8.19147668167701 368.9362148599855, 10.860323818587046 364.57523392864573, 14.267514273155662 362.82958189554734, 17.56032789989247 368.2231526474436, 20.992574393324304 374.452880597197, 25.100993298540228 380.8919603382344, 28.906245160123138 386.7516291516006, 24.885453929829893 394.2142423961184, 16.4810915513399 394.4891133980775, 7.680955304707684 395.06232683529447, 3.891449042715544 393.41506046729705, 2.634429363332574 389.17672291414533, 4.1879705445411854 384.3819176458294)))",52.0,w1208043370,1208043370,way,green,multipolygon,green,Greens and bunks,18,"/Users/federicadomecq/Desktop/fair, green and bunk.gpkg|layername=fair, green and bunks"
"MULTIPOLYGON (((11.369098653582405 401.1324845214051, 13.69726314680462 398.2411596373652, 17.128955286713655 397.1627720927256, 20.82867323499452 397.62599519683704, 23.3282493516291 398.52543775979825, 24.077035187197694 400.2187881340558, 24.36119731323655 402.09017624089597, 22.912338480108748 404.8007134322404, 20.587439988204753 407.12296595169505, 18.865602910367983 406.2378054363023, 18.216156267037523 404.2887249109151, 17.292251999532883 402.8162624536901, 15.344018933973292 402.78441210969163, 13.14776014265213 403.78450643789506, 11.30277679317993 403.7130921531309, 11.164679717589499 402.4198004768334, 11.369098653582405 401.1324845214051)))",126.0,w1211388838,1211388838,way,bunker,multipolygon,bunker,Greens and bunks,18,"/Users/federicadomecq/Desktop/fair, green and bunk.gpkg|layername=fair, green and bunks"
